conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,median_pre_discussion_error,median_post_discussion_error,median_pre_discussion_error_pct,median_post_discussion_error_pct,speaker_nickname,question,chatrooms,trial_indx,message,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
v2xvu5LADSaiAprwW1,4179.914893617021,4804.6732673267325,0.5283006690618075,0.6072640631100521,2912.0,4412.0,0.3680485338725985,0.557633973710819,400,education,1.0,9.0,i said 2000,i said 2000,0.5282985,0.056653243,0.41504824,3,11,1,-0.657435398278213,-0.42900895881003437,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,1.4194545915271477,0.807015073351071,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
v2xvu5LADSaiAprwW1,4179.914893617021,4804.6732673267325,0.5283006690618075,0.6072640631100521,2912.0,4412.0,0.3680485338725985,0.557633973710819,663,education,1.0,9.0,i said 1500,i said 1500,0.5282985,0.056653243,0.41504824,3,11,1,-0.657435398278213,-0.42900895881003437,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.3333333333333333,0,0.003138678753064398,0,0.0,0.0,1.4194545915271477,0.807015073351071,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,248,education,2.0,10.0,sounds like weve reached consensus,sounds like we've reached consensus,0.5282985,0.056653243,0.41504824,5,34,1,0.033164396945785234,0.209744821242322,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.4194545915271477,1.6369738473800686,0.248,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1586,education,2.0,10.0,source am professor,source: am professor,0.417184,0.11042388,0.47239208,3,19,1,-0.4272354665368802,-0.33686289472251746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.9002703564810209,1.0830178690692338,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,513,education,2.0,10.0,spouse is a prof,spouse is a prof,0.417184,0.11042388,0.47239208,4,16,1,-0.19703553479554747,-0.06355903674009772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.9002703564810209,1.0830178690692338,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1101,education,2.0,10.0,i am also a professor,i am also a professor.,0.5282985,0.056653243,0.41504824,5,21,1,-0.19703553479554747,-0.06355903674009772,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.03,0.0,0,0,1.0,0.2,1,0.0,0,0.0,0.0,1.4194545915271477,1.6369738473800686,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1373,education,2.0,10.0,hi,hi,0.5012485,0.024881233,0.4738703,1,2,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.293063044447354,1.5021173775826246,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1115,education,2.0,10.0,hello,hello,0.44251677,0.0934177,0.46406552,1,5,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.0186381195906913,1.209313171560568,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1748,education,2.0,10.0,hello,hello,0.40823483,0.08270366,0.5090615,1,5,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0036363636363636364,0,0.0,0.0,0.8584552200159533,1.0384022138449382,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,248,education,2.0,10.0,hey,hey,0.04963105,0.056524616,0.8938443,1,3,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8171265375759855,-0.7493996281816503,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,94,education,2.0,10.0,hi,hi,0.27648035,0.0759578,0.64756185,1,2,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.24283035635999306,0.3815466111537024,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1824,education,2.0,10.0,hello,hello,0.11404963,0.058934845,0.82701546,1,5,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.5161297173584828,-0.42824390588352745,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1586,education,2.0,10.0,hi everyone,hi everyone,0.23223175,0.06026969,0.7074986,2,11,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0,0.0,0,0.0,0.0,0.036078082418589924,0.16094735091417647,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1591,education,2.0,10.0,hi,hi,0.19465315,0.07086912,0.73447776,1,2,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,-0.13950851244620602,-0.026398946162726474,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1466,education,2.0,10.0,hello,hello,0.44251677,0.0934177,0.46406552,1,5,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.0186381195906913,1.209313171560568,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,513,education,2.0,10.0,hi,hi,0.2742078,0.0692632,0.656529,1,2,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.23221183102482917,0.37021692278260526,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,275,education,2.0,10.0,hello hello,hello hello,0.24858071,0.060843293,0.690576,2,11,1,-0.657435398278213,-0.6101667527049371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,0.0,0,0.0,0.0,0.11246885312268107,0.2424543021326468,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,775,education,2.0,10.0,hi,hi,0.17689782,0.05415073,0.7689515,1,2,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.22247056891985742,-0.11491728715676153,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1812,education,2.0,10.0,hi,hi,0.57302904,0.016881803,0.41008916,1,2,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,1.6284587376385928,1.8599757962352759,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1454,education,2.0,10.0,hi,hi,0.19465315,0.07086912,0.73447776,1,2,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,-0.13950851244620602,-0.026398946162726474,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,248,education,2.0,10.0,what do we think,what do we think?,0.3610447,0.09044664,0.54850864,4,16,1,-0.4272354665368802,-0.33686289472251746,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.0,1,0,1.0,0.25,0,0.0,0,0.0,0.0,0.6379586012508303,0.8031380977235907,0.1984,easy,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1009,education,2.0,10.0,hello,hello,0.119492985,0.10730546,0.7732015,1,5,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.49069555618456295,-0.40110632218096687,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,513,education,2.0,10.0,i think 6500,i think 6500,0.04927902,0.050331537,0.90038943,3,12,1,-0.657435398278213,-0.6101667527049371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,-0.8187714032439523,-0.7511546567606816,0.1488,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
v2xvu5LADSaiAprwW2,4791.291139240507,6053.872093023256,0.6055726920172532,0.7651506689867613,4912.0,6412.0,0.6208291203235592,0.8104145601617796,1454,education,2.0,10.0,2k,$2k,0.08749253,0.16991282,0.74259466,1,2,1,-0.8876353300195456,-0.8834706106873569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.640218181497218,-0.5606430465141263,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vXBkyrryzAX9hbHeP1,704.7441860465116,673.0,0.4695164464000743,0.4483677548301132,548.0,501.0,0.3650899400399733,0.3337774816788807,532,syria,1.0,7.0,so what did you think it was alex,so what did you think it was alex?,0.5923031,0.02725281,0.3804441,8,33,1,0.7237641921697834,0.6103069332272238,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.060000000000000005,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,1.718517083735035,2.0107221428014617,0.3968,easy,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
vXBkyrryzAX9hbHeP1,704.7441860465116,673.0,0.4695164464000743,0.4483677548301132,548.0,501.0,0.3650899400399733,0.3337774816788807,1614,syria,1.0,7.0,hey guys i guessed 1100,"hey guys! i guessed 1,100",0.73315114,0.010356955,0.25649196,5,23,1,-0.19703553479554747,-0.3907720651598771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.2,0,0.0,0,0.0,0.0,2.3766317483840798,2.7378975134794263,0.248,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
vXBkyrryzAX9hbHeP1,704.7441860465116,673.0,0.4695164464000743,0.4483677548301132,548.0,501.0,0.3650899400399733,0.3337774816788807,1497,syria,1.0,7.0,i just guessed wildly because i have zero clue about this,i just guessed wildly because i have zero clue about this.,0.48377872,0.03102254,0.48519874,11,57,1,0.9539641239111161,0.860576682823999,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.0,0.0,0.019999999999999997,0.009999999999999998,0.029999999999999995,0.009999999999999998,0.0,0.0,0.0,0.0,0.019999999999999997,0.06999999999999999,0.0,0,0,0.9090909090909091,0.18181818181818182,0,0.0033687702485110677,0,0.4,0.1,1.211435224804336,1.4504285366277707,0.5456,easy,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
vXBkyrryzAX9hbHeP1,704.7441860465116,673.0,0.4695164464000743,0.4483677548301132,548.0,501.0,0.3650899400399733,0.3337774816788807,1092,syria,1.0,7.0,i think it would be higher for syria,i think it would be higher for syria,0.22552355,0.09361122,0.6808652,8,36,1,0.4935642604284507,0.36003718363044857,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.019999999999999997,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.039999999999999994,0.0,0,0,1.0,0.125,0,0.00036859565057132326,0,0.5,0.25,0.0047339132459218594,0.11709937582261656,0.3968,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
